date,prec_tot_hr,press_atm_niv_est_hr,temp_ar_bul_sec_hr,temp_pt_orv,temp_max_hr_ant,temp_min_hr_ant,umi_rel_ar_hr,ven_dir_hr,ven_vel_hr
2001-06-08 09:00:00,0.0,890.0,14.6,11.0,15.5,14.6,79.0,131.0,1.2
2001-06-08 10:00:00,0.0,890.4,15.7,11.2,15.7,14.6,74.0,114.0,2.4
2001-06-08 11:00:00,0.0,891.0,17.9,11.7,17.9,15.8,67.0,100.0,3.8
2001-06-08 12:00:00,0.0,891.5,19.1,11.7,19.2,18.0,62.0,103.0,4.7
2001-06-08 13:00:00,0.0,891.7,20.6,12.8,20.7,19.0,61.0,97.0,5.4
2001-06-08 14:00:00,0.0,891.6,22.0,12.9,22.2,20.6,56.0,90.0,5.2
2001-06-08 15:00:00,0.0,891.1,23.4,12.4,23.4,22.0,50.0,105.0,4.6
2001-06-08 16:00:00,0.0,890.2,24.4,13.4,24.6,23.2,50.0,91.0,4.3
2001-06-08 17:00:00,0.0,889.4,24.9,11.2,25.6,23.9,42.0,90.0,4.7
2001-06-08 18:00:00,0.0,888.9,25.5,11.0,25.7,24.8,40.0,110.0,3.7
2001-06-08 19:00:00,0.0,888.7,25.2,11.0,25.6,24.1,41.0,93.0,3.1
2001-06-08 20:00:00,0.0,888.9,24.3,10.5,25.4,24.0,42.0,103.0,3.9
2001-06-08 21:00:00,0.0,889.3,22.1,12.6,24.3,22.1,55.0,111.0,2.7
2001-06-08 22:00:00,0.0,889.6,21.3,12.7,22.2,21.2,58.0,117.0,2.9
2001-06-08 23:00:00,0.0,890.3,20.0,11.7,21.3,20.0,59.0,118.0,2.5
2001-06-09 00:00:00,0.0,890.8,19.7,10.3,20.1,19.7,55.0,119.0,2.6
2001-06-09 01:00:00,0.0,890.9,19.1,10.1,19.7,19.1,56.0,115.0,3.0
2001-06-09 02:00:00,0.0,890.8,18.6,10.3,19.1,18.6,58.0,114.0,2.8
2001-06-09 03:00:00,0.0,890.7,17.5,10.4,18.5,17.5,63.0,111.0,2.1
2001-06-09 04:00:00,0.0,890.7,17.9,10.3,17.9,17.5,61.0,111.0,2.7
2001-06-09 05:00:00,0.0,890.2,17.8,10.1,18.2,17.7,61.0,113.0,3.3
2001-06-09 06:00:00,0.0,890.0,17.0,10.2,17.8,16.9,64.0,110.0,3.2
2001-06-09 07:00:00,0.0,890.0,16.6,10.8,17.1,16.6,68.0,109.0,3.6
2001-06-09 08:00:00,0.0,890.2,16.0,11.1,16.6,16.0,72.0,103.0,3.6
2001-06-09 09:00:00,0.0,890.4,15.6,11.2,16.1,15.6,75.0,92.0,3.3
2001-06-09 10:00:00,0.0,890.9,15.2,11.2,15.7,15.0,77.0,116.0,1.6
2001-06-09 11:00:00,0.0,891.6,17.5,11.7,17.5,15.2,69.0,105.0,2.8
2001-06-09 12:00:00,0.0,892.2,18.5,12.0,18.5,17.5,66.0,81.0,3.5
2001-06-09 13:00:00,0.0,892.1,20.1,11.7,20.1,18.6,58.0,76.0,6.2
2001-06-09 14:00:00,0.0,892.0,22.0,12.4,22.0,20.1,54.0,70.0,4.1
2001-06-09 15:00:00,0.0,891.5,22.7,12.2,22.8,21.6,52.0,88.0,3.7
2001-06-09 16:00:00,0.0,890.6,23.5,12.2,23.7,22.7,49.0,65.0,4.2
2001-06-09 17:00:00,0.0,890.1,24.2,11.8,24.3,23.6,46.0,91.0,4.4
2001-06-09 18:00:00,0.0,889.8,24.3,11.2,24.6,24.0,44.0,88.0,3.7
2001-06-09 19:00:00,0.0,889.8,24.2,10.7,24.8,23.9,43.0,105.0,3.7
2001-06-09 20:00:00,0.0,889.9,23.2,10.7,24.2,23.2,45.0,106.0,3.2
2001-06-09 21:00:00,0.0,890.1,21.0,11.8,23.2,21.0,55.0,115.0,2.2
2001-06-09 22:00:00,0.0,890.4,20.5,11.7,21.0,20.4,57.0,109.0,3.0
2001-06-09 23:00:00,0.0,890.8,19.5,11.6,20.4,19.4,60.0,107.0,2.6
2001-06-10 00:00:00,0.0,891.2,19.0,11.5,19.5,18.8,62.0,112.0,2.8
2001-06-10 01:00:00,0.0,891.5,17.8,11.4,19.0,17.8,66.0,119.0,2.0
2001-06-10 02:00:00,0.0,891.4,17.0,11.0,17.8,17.0,68.0,101.0,2.0
2001-06-10 03:00:00,0.0,891.3,16.4,10.9,17.0,16.4,70.0,121.0,1.3
2001-06-10 04:00:00,0.0,891.2,15.0,10.6,16.9,15.0,75.0,148.0,0.5
2001-06-10 05:00:00,0.0,891.0,14.1,10.7,15.4,14.1,80.0,171.0,0.0
2001-06-10 06:00:00,0.0,890.5,14.4,10.6,14.6,13.9,78.0,114.0,1.2
2001-06-10 07:00:00,0.0,890.5,13.3,10.2,14.9,13.3,81.0,122.0,1.1
2001-06-10 08:00:00,0.0,890.7,13.2,10.2,13.3,12.6,82.0,134.0,1.2
2001-06-10 09:00:00,0.0,890.9,14.1,10.5,14.2,13.2,79.0,118.0,1.8
2001-06-10 10:00:00,0.0,891.5,14.0,10.8,14.0,13.7,81.0,120.0,1.6
2001-06-10 11:00:00,0.0,892.25,16.15,11.3,16.2,15.35,73.5,105.5,2.6500000000000004
2001-06-10 12:00:00,0.0,893.0,18.3,11.8,18.4,17.0,66.0,91.0,3.7
2001-06-10 13:00:00,0.0,893.1,19.8,12.0,20.0,18.3,60.0,102.0,2.9
2001-06-10 14:00:00,0.0,892.9,21.1,11.8,21.1,19.6,55.0,84.0,3.9
2001-06-10 15:00:00,0.0,892.3,22.8,11.6,22.8,21.1,49.0,101.0,2.6
2001-06-10 16:00:00,0.0,891.3,23.4,10.5,23.6,22.4,44.0,120.0,3.0
2001-06-10 17:00:00,0.0,890.5,24.6,9.0,24.6,23.3,37.0,124.0,2.9
2001-06-10 18:00:00,0.0,890.1,24.8,8.4,24.9,24.4,35.0,130.0,2.4
2001-06-10 19:00:00,0.0,890.0,24.5,7.4,25.0,24.4,33.0,130.0,2.8
2001-06-10 20:00:00,0.0,890.1,23.7,8.7,24.7,23.7,38.0,119.0,2.2
2001-06-10 21:00:00,0.0,890.4,21.2,9.7,23.7,21.2,48.0,151.0,1.7
2001-06-10 22:00:00,0.0,890.5,19.8,9.6,21.1,19.8,51.0,127.0,2.4
2001-06-10 23:00:00,0.0,890.9,18.8,8.9,19.8,18.8,52.0,126.0,2.1
2001-06-11 00:00:00,0.0,891.3,18.4,9.5,18.9,18.4,56.0,129.0,3.0
2001-06-11 01:00:00,0.0,891.5,18.1,9.9,18.4,17.8,59.0,115.0,3.0
2001-06-11 02:00:00,0.0,891.3,16.9,10.0,18.0,16.8,64.0,114.0,2.3
2001-06-11 03:00:00,0.0,891.0,16.5,10.2,17.0,16.5,66.0,116.0,1.9
2001-06-11 04:00:00,0.0,890.6,16.4,10.2,16.7,16.1,67.0,116.0,2.0
2001-06-11 05:00:00,0.0,890.2,15.6,10.2,16.4,15.2,70.0,139.0,1.7
2001-06-11 06:00:00,0.0,889.7,15.2,10.1,15.6,14.7,72.0,139.0,1.9
2001-06-11 07:00:00,0.0,889.5,14.7,9.9,15.2,14.3,73.0,108.0,2.0
2001-06-11 08:00:00,0.0,889.6,14.9,10.0,15.0,14.6,72.0,112.0,2.3
2001-06-11 09:00:00,0.0,889.8,13.6,10.0,14.9,13.6,79.0,135.0,1.8
2001-06-11 10:00:00,0.0,890.4,13.5,10.1,13.6,13.2,80.0,126.0,1.8
2001-06-11 11:00:00,0.0,890.9,16.4,10.8,16.4,13.5,70.0,107.0,4.0
2001-06-11 12:00:00,0.0,891.5,17.8,11.2,17.8,16.4,65.0,100.0,5.1
2001-06-11 13:00:00,0.0,891.7,19.3,11.4,19.4,17.8,60.0,85.0,5.0
2001-06-11 14:00:00,0.0,891.4,20.7,11.3,20.7,19.3,55.0,93.0,5.2
2001-06-11 15:00:00,0.0,891.1,22.6,10.9,22.6,20.8,47.0,92.0,4.3
2001-06-11 16:00:00,0.0,890.4,23.0,10.7,23.4,22.3,46.0,101.0,4.2
2001-06-11 17:00:00,0.0,889.5,24.3,10.2,24.5,23.1,41.0,94.0,3.4
2001-06-11 18:00:00,0.0,889.2,24.2,10.4,24.4,23.4,42.0,126.0,4.2
2001-06-11 19:00:00,0.0,888.9,24.1,10.3,24.3,23.0,42.0,136.0,3.4
2001-06-11 20:00:00,0.0,888.9,22.9,10.0,24.1,22.7,44.0,115.0,3.7
2001-06-11 21:00:00,0.0,889.3,21.0,9.6,22.9,21.0,48.0,115.0,2.3
2001-06-11 22:00:00,0.0,889.4,20.1,9.6,21.1,20.1,51.0,111.0,2.9
2001-06-11 23:00:00,0.0,889.9,19.2,10.2,20.2,19.0,56.0,122.0,2.7
2001-06-12 00:00:00,0.0,890.1,18.6,9.8,19.3,18.5,57.0,118.0,2.5
2001-06-12 01:00:00,0.0,890.2,18.1,9.4,18.7,18.1,57.0,114.0,3.3
2001-06-12 02:00:00,0.0,890.1,17.1,9.6,18.1,17.1,61.0,117.0,2.6
2001-06-12 03:00:00,0.0,890.1,16.2,9.7,17.1,16.2,65.0,120.0,1.8
2001-06-12 04:00:00,0.0,890.1,16.1,9.7,16.5,16.0,66.0,115.0,1.7
2001-06-12 05:00:00,0.0,889.5,16.1,9.9,16.1,15.5,66.0,112.0,2.8
2001-06-12 06:00:00,0.0,889.3,15.7,10.2,16.4,15.7,70.0,112.0,3.2
2001-06-12 07:00:00,0.0,889.3,15.0,10.3,15.7,14.9,73.0,107.0,2.8
2001-06-12 08:00:00,0.0,889.7,14.6,10.6,15.1,14.6,77.0,99.0,3.3
2001-06-12 09:00:00,0.0,890.1,14.3,10.9,14.7,14.3,80.0,122.0,2.2
2001-06-12 10:00:00,0.0,890.7,14.5,11.2,14.5,14.2,80.0,100.0,3.4
2001-06-12 11:00:00,0.0,891.4,15.3,11.7,15.3,14.6,79.0,98.0,4.1
2001-06-12 12:00:00,0.0,891.9,17.3,12.5,17.3,15.3,73.0,91.0,5.1
2001-06-12 13:00:00,0.0,891.8,18.5,13.2,18.8,16.7,71.0,94.0,5.4
2001-06-12 14:00:00,0.0,891.5,20.6,13.6,20.6,18.5,64.0,87.0,5.8
2001-06-12 15:00:00,0.0,891.0,21.9,13.5,21.9,20.1,59.0,96.0,4.9
2001-06-12 16:00:00,0.0,890.0,22.3,13.5,22.3,21.1,57.0,97.0,5.4
2001-06-12 17:00:00,0.0,889.2,22.7,12.2,22.9,22.0,51.0,83.0,5.6
2001-06-12 18:00:00,0.0,888.7,22.9,12.4,23.3,22.5,52.0,88.0,5.9
2001-06-12 19:00:00,0.0,888.7,22.7,12.5,23.1,22.4,53.0,98.0,4.7
2001-06-12 20:00:00,0.0,888.8,21.8,12.3,22.6,21.6,55.0,91.0,5.0
2001-06-12 21:00:00,0.0,889.3,20.3,12.0,21.8,20.3,59.0,93.0,3.8
2001-06-12 22:00:00,0.0,889.7,19.7,12.4,20.3,19.7,62.0,88.0,3.3
2001-06-12 23:00:00,0.0,890.3,18.6,12.5,19.7,18.6,68.0,106.0,2.3
2001-06-13 00:00:00,0.0,890.5,17.9,12.9,18.6,17.8,73.0,114.0,2.2
2001-06-13 01:00:00,0.0,890.6,18.1,12.7,18.1,17.5,71.0,100.0,3.7
2001-06-13 02:00:00,0.0,890.5,17.3,12.5,18.1,17.3,73.0,101.0,3.3
2001-06-13 03:00:00,0.0,890.4,16.7,12.3,17.3,16.6,76.0,103.0,2.2
2001-06-13 04:00:00,0.0,890.3,16.5,12.4,16.8,16.2,77.0,87.0,2.3
2001-06-13 05:00:00,0.0,889.8,16.0,12.5,16.6,16.0,80.0,90.0,2.5
2001-06-13 06:00:00,0.0,889.6,16.0,12.5,16.5,16.0,80.0,89.0,3.5
2001-06-13 07:00:00,0.0,889.5,15.5,12.0,16.0,15.5,80.0,86.0,3.1
2001-06-13 08:00:00,0.0,889.4,15.0,11.5,15.5,15.0,80.0,95.0,3.3
2001-06-13 09:00:00,0.0,889.7,14.8,11.3,15.1,14.7,80.0,83.0,3.0
2001-06-13 10:00:00,0.0,890.5,14.8,11.3,15.0,14.5,80.0,98.0,1.9
2001-06-13 11:00:00,0.0,891.1,16.6,11.9,16.6,14.8,74.0,107.0,2.5
2001-06-13 12:00:00,0.0,891.6,17.4,12.4,17.4,16.4,72.0,97.0,3.6
2001-06-13 13:00:00,0.0,891.6,18.8,12.7,18.9,17.4,68.0,112.0,3.6
2001-06-13 14:00:00,0.0,891.3,20.8,12.9,20.8,18.8,60.0,104.0,3.3
2001-06-13 15:00:00,0.0,890.4,22.1,12.1,22.1,20.7,53.0,89.0,5.0
2001-06-13 16:00:00,0.0,889.7,23.0,11.5,23.2,22.0,48.0,98.0,5.0
2001-06-13 17:00:00,0.0,888.8,23.9,11.1,23.9,22.8,44.0,88.0,3.9
2001-06-13 18:00:00,0.0,888.4,23.8,11.3,24.1,23.6,45.0,106.0,4.4
2001-06-13 19:00:00,0.0,888.3,23.7,10.1,24.3,23.7,42.0,93.0,4.3
2001-06-13 20:00:00,0.0,888.5,23.0,10.0,23.7,23.0,44.0,86.0,3.7
2001-06-13 21:00:00,0.0,888.8,21.1,10.1,23.0,21.1,49.0,102.0,2.8
2001-06-13 22:00:00,0.0,889.2,20.5,10.3,21.1,20.3,52.0,98.0,3.1
2001-06-13 23:00:00,0.0,889.5,19.8,10.6,20.4,19.8,55.0,104.0,3.0
2001-06-14 00:00:00,0.0,890.0,18.6,10.5,19.8,18.6,59.0,104.0,1.9
2001-06-14 01:00:00,0.0,890.0,18.0,10.7,18.5,18.0,62.0,114.0,2.0
2001-06-14 02:00:00,0.0,889.9,16.9,10.9,18.0,16.7,68.0,105.0,2.1
2001-06-14 03:00:00,0.0,889.6,16.7,11.0,17.0,16.6,69.0,94.0,2.4
2001-06-14 04:00:00,0.0,889.4,16.4,11.2,16.8,16.2,71.0,119.0,1.7
2001-06-14 05:00:00,0.0,889.1,15.7,11.1,16.4,15.6,74.0,101.0,2.0
2001-06-14 06:00:00,0.0,888.6,15.4,11.1,15.7,15.4,75.0,99.0,2.0
2001-06-14 07:00:00,0.0,888.6,15.4,11.4,15.6,15.3,77.0,107.0,2.0
2001-06-14 08:00:00,0.0,888.6,14.7,11.1,15.5,14.7,79.0,105.0,1.9
2001-06-14 09:00:00,0.0,888.9,14.9,11.3,15.0,14.6,79.0,113.0,2.1
2001-06-14 10:00:00,0.0,889.4,14.2,11.4,14.8,14.0,84.0,109.0,1.6
2001-06-14 11:00:00,0.0,889.8,17.1,12.3,17.1,14.2,73.0,100.0,2.5
2001-06-14 12:00:00,0.0,890.2,18.9,12.9,18.9,17.1,68.0,91.0,3.7
2001-06-14 13:00:00,0.0,890.3,20.8,12.8,20.8,18.9,60.0,85.0,5.0
2001-06-14 14:00:00,0.0,889.9,21.6,12.7,21.9,20.5,57.0,83.0,4.4
2001-06-14 15:00:00,0.0,889.1,23.1,10.7,23.5,21.7,46.0,80.0,3.3
2001-06-14 16:00:00,0.0,888.4,23.7,10.0,24.1,22.9,42.0,99.0,3.4
2001-06-14 17:00:00,0.0,887.6,25.1,9.1,25.1,23.7,36.0,71.0,1.9
2001-06-14 18:00:00,0.0,887.2,24.8,7.6,25.2,24.2,33.0,109.0,2.8
2001-06-14 19:00:00,0.0,887.0,23.7,7.6,25.4,23.7,36.0,97.0,2.4
2001-06-14 20:00:00,0.0,887.2,24.1,6.9,24.9,23.6,33.0,70.0,2.7
2001-06-14 21:00:00,0.0,887.7,22.0,8.1,24.1,22.0,41.0,90.0,2.6
2001-06-14 22:00:00,0.0,887.8,20.9,8.4,21.9,20.7,44.0,86.0,2.5
2001-06-14 23:00:00,0.0,888.2,19.5,8.1,20.9,19.4,48.0,97.0,1.9
2001-06-15 00:00:00,0.0,888.6,17.7,8.6,19.5,17.3,55.0,136.0,0.0
2001-06-15 01:00:00,0.0,888.8,18.9,7.3,18.9,17.6,47.0,87.0,3.1
2001-06-15 02:00:00,0.0,888.5,17.9,8.2,19.0,17.6,53.0,91.0,2.9
2001-06-15 03:00:00,0.0,888.3,17.1,9.2,18.2,17.1,59.0,98.0,2.2
2001-06-15 04:00:00,0.0,888.2,16.5,9.7,17.2,16.4,64.0,129.0,2.6
2001-06-15 05:00:00,0.0,887.9,15.6,10.5,16.5,15.6,72.0,109.0,1.1
2001-06-15 06:00:00,0.0,887.6,16.2,10.9,16.7,15.6,71.0,98.0,1.4
2001-06-15 07:00:00,0.0,887.4,14.4,10.6,16.2,14.4,78.0,139.0,1.1
2001-06-15 08:00:00,0.0,887.7,13.2,10.2,15.2,13.2,82.0,100.0,0.0
2001-06-15 09:00:00,0.0,888.2,13.3,10.6,13.9,12.9,83.0,133.0,0.0
2001-06-15 10:00:00,0.0,888.6,14.5,10.9,14.5,13.2,79.0,135.0,0.0
2001-06-15 11:00:00,0.0,889.1500000000001,17.0,11.7,17.05,15.45,71.5,106.0,1.75
2001-06-15 12:00:00,0.0,889.7,19.5,12.5,19.6,17.7,64.0,77.0,3.5
2001-06-15 13:00:00,0.0,889.9,21.3,12.5,21.4,19.6,57.0,72.0,4.0
2001-06-15 14:00:00,0.0,889.4,23.2,11.1,23.4,21.4,46.0,86.0,3.8
2001-06-15 15:00:00,0.0,888.6,24.2,8.7,24.5,22.9,37.0,71.0,3.3
2001-06-15 16:00:00,0.0,887.7,25.2,8.0,25.2,24.3,33.0,83.0,2.2
2001-06-15 17:00:00,0.0,886.9,24.8,7.1,25.2,23.9,32.0,101.0,2.5
2001-06-15 18:00:00,0.0,886.5,25.6,7.4,25.6,24.7,31.0,80.0,2.7
2001-06-15 19:00:00,0.0,886.7,25.4,6.3,25.7,24.3,29.0,84.0,2.0
2001-06-15 20:00:00,0.0,886.9,24.7,6.9,25.3,24.4,32.0,67.0,2.4
2001-06-15 21:00:00,0.0,887.2,22.0,8.3,24.7,22.0,41.0,113.0,2.5
2001-06-15 22:00:00,0.0,887.5,21.3,8.4,22.0,21.3,43.0,84.0,2.1
2001-06-15 23:00:00,0.0,888.0,20.5,7.4,21.3,20.5,43.0,82.0,2.4
2001-06-16 00:00:00,0.0,888.2,20.1,7.9,20.5,19.6,45.0,81.0,2.9
2001-06-16 01:00:00,0.0,888.3,19.2,8.1,20.4,19.1,49.0,97.0,3.0
2001-06-16 02:00:00,0.0,888.0,17.7,8.4,19.2,17.7,54.0,106.0,2.2
2001-06-16 03:00:00,0.0,888.1,17.8,9.0,18.4,17.7,56.0,93.0,2.5
2001-06-16 04:00:00,0.0,887.9,18.0,9.7,18.4,17.7,58.0,93.0,3.2
2001-06-16 05:00:00,0.0,887.9,17.4,10.0,17.9,17.1,62.0,113.0,2.1
2001-06-16 06:00:00,0.0,887.7,17.6,10.2,17.8,17.0,62.0,116.0,2.1
2001-06-16 07:00:00,0.0,887.8,17.7,10.2,17.8,17.2,61.0,112.0,2.1
2001-06-16 08:00:00,0.0,888.1,15.7,10.6,18.0,15.7,72.0,299.0,1.0
2001-06-16 09:00:00,0.0,888.3,16.9,10.3,16.9,15.3,65.0,102.0,3.1
2001-06-16 10:00:00,0.0,888.6,17.2,10.0,17.2,16.6,62.0,93.0,3.8
2001-06-16 11:00:00,0.0,889.3,18.7,11.1,18.7,16.8,61.0,85.0,2.6
2001-06-16 12:00:00,0.0,889.9,19.9,11.1,19.9,18.7,57.0,83.0,3.9
2001-06-16 13:00:00,0.0,890.1,21.2,11.4,21.2,19.9,54.0,78.0,4.4
2001-06-16 14:00:00,0.0,889.8,23.2,10.7,23.3,21.2,45.0,76.0,4.2
2001-06-16 15:00:00,0.0,889.0,23.5,8.3,24.3,23.1,38.0,16.0,2.1
2001-06-16 16:00:00,0.0,888.2,23.3,8.5,23.7,22.9,39.0,74.0,1.7
2001-06-16 17:00:00,0.0,887.6,23.2,8.0,23.5,23.1,37.0,50.0,1.1
2001-06-16 18:00:00,0.0,887.1,25.0,8.0,25.1,23.3,34.0,68.0,1.5
2001-06-16 19:00:00,0.0,887.0,23.2,8.7,25.0,23.2,39.0,34.0,1.9
2001-06-16 20:00:00,0.0,887.1,22.5,9.7,23.2,22.5,44.0,45.0,1.5
2001-06-16 21:00:00,0.0,887.3,22.0,9.5,22.5,22.0,45.0,63.0,1.2
2001-06-16 22:00:00,0.0,887.7,21.3,10.1,22.0,21.3,49.0,70.0,0.3
2001-06-16 23:00:00,0.0,887.8,21.1,10.1,21.4,20.3,49.0,85.0,1.4
2001-06-17 00:00:00,0.0,888.1,19.4,10.9,21.2,19.4,58.0,61.0,0.1
2001-06-17 01:00:00,0.0,888.3,20.2,11.0,20.2,18.9,55.0,70.0,1.1
2001-06-17 02:00:00,0.0,888.0,19.1,11.1,20.3,18.5,60.0,106.0,0.7
2001-06-17 03:00:00,0.0,887.9,16.8,10.7,19.1,16.8,67.0,196.0,0.0
2001-06-17 04:00:00,0.0,887.7,17.7,11.0,17.8,16.6,65.0,125.0,1.3
2001-06-17 05:00:00,0.0,887.6,16.8,11.6,17.7,15.4,71.0,134.0,0.1
2001-06-17 06:00:00,0.0,887.6,16.3,10.8,17.2,16.3,70.0,107.0,0.7
2001-06-17 07:00:00,0.0,887.6,14.6,11.0,16.1,14.3,79.0,16.0,0.0
2001-06-17 08:00:00,0.0,887.6,15.6,11.0,15.7,14.0,74.0,128.0,1.0
2001-06-17 09:00:00,0.0,888.0,14.5,11.2,15.9,13.9,80.0,160.0,0.0
2001-06-17 10:00:00,0.0,888.7,14.7,10.7,14.7,13.6,77.0,125.0,0.0
2001-06-17 11:00:00,0.0,889.3,19.5,10.7,19.5,14.6,57.0,84.0,1.4
2001-06-17 12:00:00,0.0,889.8,20.9,10.3,20.9,19.5,50.0,90.0,3.5
2001-06-17 13:00:00,0.0,889.8,22.5,10.2,22.5,20.9,45.0,85.0,3.6
2001-06-17 14:00:00,0.0,889.2,23.5,10.3,23.5,22.5,43.0,89.0,4.1
2001-06-17 15:00:00,0.0,888.5,25.1,6.7,25.4,23.3,31.0,110.0,1.9
2001-06-17 16:00:00,0.0,887.7,25.6,6.6,25.6,24.9,30.0,184.0,1.3
2001-06-17 17:00:00,0.0,887.0,26.2,5.5,26.3,25.0,27.0,91.0,1.8
2001-06-17 18:00:00,0.0,886.7,25.9,5.3,26.6,25.5,27.0,109.0,2.2
2001-06-17 19:00:00,0.0,886.7,24.7,5.7,26.7,24.7,29.0,75.0,2.0
2001-06-17 20:00:00,0.0,886.7,25.0,6.3,25.4,24.3,30.0,119.0,1.6
2001-06-17 21:00:00,0.0,887.3,21.5,8.4,25.0,21.5,43.0,109.0,1.1
2001-06-17 22:00:00,0.0,887.6,20.1,8.3,21.4,19.9,46.0,88.0,0.0
2001-06-17 23:00:00,0.0,888.0,19.9,8.4,21.0,19.9,47.0,113.0,1.2
2001-06-18 00:00:00,0.0,888.4,17.6,8.9,20.4,17.6,56.0,317.0,0.0
2001-06-18 01:00:00,0.0,888.7,18.3,8.3,18.4,17.1,52.0,292.0,0.0
2001-06-18 02:00:00,0.0,888.4,18.6,7.8,18.7,18.2,49.0,261.0,0.0
2001-06-18 03:00:00,0.0,888.4,17.5,8.2,18.7,17.4,54.0,123.0,0.0
2001-06-18 04:00:00,0.0,888.0,14.5,8.6,17.8,14.5,68.0,93.0,0.0
2001-06-18 05:00:00,0.0,887.6,15.7,8.8,16.4,14.4,64.0,183.0,0.0
2001-06-18 06:00:00,0.0,887.3,14.7,8.6,16.2,14.7,67.0,81.0,0.0
2001-06-18 07:00:00,0.0,887.2,15.7,8.3,16.6,14.7,61.0,70.0,0.0
2001-06-18 08:00:00,0.0,887.5,13.6,9.1,16.0,13.6,74.0,173.0,0.0
2001-06-18 09:00:00,0.0,887.9,15.2,8.8,15.9,13.6,66.0,104.0,0.9
2001-06-18 10:00:00,0.0,888.7,14.8,9.2,15.0,13.8,69.0,194.0,0.0
2001-06-18 11:00:00,0.0,889.5,20.1,9.9,20.1,14.9,52.0,108.0,0.9
2001-06-18 12:00:00,0.0,890.1,21.8,9.6,21.9,20.2,46.0,107.0,3.2
2001-06-18 13:00:00,0.0,890.1,22.9,10.2,23.0,21.9,44.0,110.0,3.4
2001-06-18 14:00:00,0.0,889.8,23.1,10.9,23.2,22.3,46.0,125.0,2.9
2001-06-18 15:00:00,0.0,889.0,24.5,10.5,24.7,23.3,41.0,123.0,3.4
2001-06-18 16:00:00,0.0,888.2,25.4,8.8,25.4,24.3,35.0,90.0,2.5
2001-06-18 17:00:00,0.0,887.4,26.1,8.3,26.2,25.2,32.0,83.0,2.7
2001-06-18 18:00:00,0.0,886.7,25.9,7.7,26.8,25.4,32.0,330.0,1.0
2001-06-18 19:00:00,0.0,886.6,25.3,8.2,26.7,25.3,34.0,111.0,2.6
2001-06-18 20:00:00,0.0,887.0,25.2,8.3,26.0,25.0,34.0,108.0,1.3
2001-06-18 21:00:00,0.0,887.5,22.1,9.4,25.2,22.1,44.0,117.0,1.6
2001-06-18 22:00:00,0.0,887.9,21.3,9.6,22.1,21.3,47.0,136.0,1.7
2001-06-18 23:00:00,0.0,888.6,19.6,10.3,21.3,19.6,55.0,157.0,0.1
2001-06-19 00:00:00,0.0,889.2,18.5,9.9,19.6,18.3,57.0,132.0,1.1
2001-06-19 01:00:00,0.0,889.6,18.7,10.1,19.4,18.2,57.0,164.0,0.8
2001-06-19 02:00:00,0.0,889.6,18.2,9.6,18.7,17.9,57.0,155.0,1.3
2001-06-19 03:00:00,0.0,889.1,17.0,9.9,18.2,17.0,63.0,130.0,1.9
2001-06-19 04:00:00,0.0,888.9,17.0,9.7,17.0,16.6,62.0,132.0,2.3
2001-06-19 05:00:00,0.0,888.5,16.3,9.1,17.0,16.2,62.0,166.0,1.3
2001-06-19 06:00:00,0.0,887.9,16.3,8.9,16.4,16.0,62.0,145.0,1.9
2001-06-19 07:00:00,0.0,888.0,15.3,9.0,16.3,15.3,66.0,163.0,1.2
2001-06-19 08:00:00,0.0,888.3,15.7,9.8,16.0,15.2,68.0,167.0,1.8
2001-06-19 09:00:00,0.0,888.7,14.7,10.7,15.7,14.4,77.0,118.0,1.5
2001-06-19 10:00:00,0.0,889.3,14.7,11.1,15.2,14.6,79.0,154.0,1.5
2001-06-19 11:00:00,0.0,890.2,17.3,11.8,17.4,14.8,70.0,176.0,1.3
2001-06-19 12:00:00,0.0,890.5,18.3,10.9,18.4,17.2,62.0,114.0,1.9
2001-06-19 13:00:00,0.0,890.6,20.2,10.4,21.2,18.4,53.0,107.0,4.6
2001-06-19 14:00:00,0.0,890.2,22.7,10.6,22.7,20.4,46.0,89.0,4.0
2001-06-19 15:00:00,0.0,889.5,24.0,10.0,24.1,22.7,41.0,113.0,3.8
2001-06-19 16:00:00,0.0,888.5,24.9,8.1,25.1,23.9,34.0,119.0,3.1
2001-06-19 17:00:00,0.0,887.8,25.7,7.8,26.1,24.8,32.0,58.0,2.1
2001-06-19 18:00:00,0.0,887.4,25.5,7.5,25.9,24.6,32.0,113.0,3.9
2001-06-19 19:00:00,0.0,887.3,25.4,7.5,25.4,24.3,32.0,105.0,2.4
2001-06-19 20:00:00,0.0,887.6,24.4,7.4,25.5,24.4,34.0,107.0,2.2
2001-06-19 21:00:00,0.0,888.0,22.0,8.6,24.4,22.0,42.0,117.0,1.3
2001-06-19 22:00:00,0.0,888.7,20.6,9.3,22.0,20.6,48.0,123.0,1.4
2001-06-19 23:00:00,0.0,889.2,19.8,9.8,20.6,19.6,52.0,127.0,1.4
2001-06-20 00:00:00,0.0,889.7,19.1,9.6,19.7,18.8,54.0,120.0,1.5
2001-06-20 01:00:00,0.0,889.7,18.8,8.9,19.1,18.6,53.0,99.0,2.2
2001-06-20 02:00:00,0.0,889.6,18.3,9.2,19.0,18.3,55.0,89.0,2.1
2001-06-20 03:00:00,0.0,889.5,16.8,9.3,18.5,16.8,61.0,140.0,1.1
